JapaneseName	EnglishName
左固定炎	Left_fixed_flame
左固定炎3	Left_fixed_flame_3
左固定炎2	Left_fixed_flame_2
左固定炎0	Left_fixed_flame_0
左固定炎1	Left_fixed_flame_1
インパ紫粒2	Ipa_purple_grain_2
imp_炎	IMP_flame
煙用炎	Smoke_flame
白い煙0	White_peek_0
白い煙1	White_smoke_1
壁焦げ中央	Gallery_center
床炎細かい遠距離	Flash_Flame_Long_distance
舞い上がる砂煙_床	Sand_Smoke_Floor
横煙	Smoke_smoke
メッシュ粒	Mesh_grain
左手前粒0	Left_hand_particle_0
最後左煙1	Last_left_smoke_1
最後左煙2	Last_left_smoke_2
最後左炎1	Last_left_flame_1
最後左炎4	Last_left_flame_4
最後左炎3	Last_left_flame_3
最後左炎2	Last_left_flame_2
最後左炎5	Last_left_flame_5
平床岩	Flat_floor_rock
坂床岩	Slope_rock
弾の軌跡	Shrinking_trajectory
弾_炎	Bullet___flame
右白い煙	Right_white_smoke
右_中央	Right_central
右_中央0	Right_central_0
右細かい炎	Right_gratitis
右細かい炎0	Right_gross_flame_0
動き	Motion
背景左炎	Background_left
背景左炎小	Background_Left_Flame
背景右岩	Background_right_rock
背景右炎	Background_right_flame
背景右炎大	Background_right_flame
imp床	IMP_floor
imp線	IMP_line
中央煙横広がり	Central_smoke_horizontal_spread
左上	upper_left
爆発_炎	Explosion_flame
爆発_炎0	Explosion_flame_0
中央	Center
周り	Surroundings
床炎細かい手前1	Flash_fine_1
床炎細かい手前0	Flatfish_fine_0
散る炎	Flame_scattered
カメラに飛ぶ砂	Sand_flying_to_the_camera
カメラに飛ぶ煙	Rigraphy_flying_to_the_camera
舞い上がる砂L	Release_sand_L
中央左右砂	Central_left_and_right_sand
舞い上がる中央砂	Dance_up_central_sand
舞い上がる右砂	Right_sand_that_runs_up
メッシュ粒単体	Mesh_grain_alone
手前粒	Front_grain
メッシュ粒塊	Mesh_granular
手前粒0	Fresh_grain_0
炎広域	Wide_area
上固定炎1	Upper_fixed_flame_1
上固定炎2	Upper_fixed_flame_2
下焦げ跡	Sailed
上焦げ跡	Focused
右焦げ跡	Racing
床焦げ中央	Hot_floor
床焦げ中央0	Heavy_burn_center_0
中央岩	Central_rock
爆発地周辺岩	Explosion_ground_peripheral_rock
その他岩上	Other_rocks
下固定炎0	Fixed_flame_0
下固定炎1	Fixed_flame_1
下固定炎2	Fixed_flame_2
上白い煙	Over_white_smoke
上白い煙0	Over_white_smoke_0
上白い煙2	Over_white_smoke_2
上白い煙3	Over_white_smoke_3
上白い煙1	Over_white_smoke_1
拡散煙	Spread_smoke
横拡散煙	Horizontal_spread_smoke
中央煙拡散	Central_smoke_diffusion
爆発地周辺岩L	Explosion_ground_peripheral_rock_L
爆発地周辺岩S	Explosion_ground_peripheral_rock_s
左固定炎4	Left_fixed_flame_4
左固定炎5	Left_fixed_flame_5
左固定炎6	Left_fixed_flame_6
初回粒	First_grain
煙4	Smoke_4
手前炎L	Front_flame_L
手前炎L0	Front_flame_L0
散る煙	Smoke_scattered
右側煙	Smoke
白い煙2	White_pest_2
imp煙	IMP_smoke
羽ばたき煙	Winged_smoke
円を描く煙	Smoke_drawn_circle
円を描く煙2	Smoke_drawn_circle_2
imp粒	IMP_grain
画面前粒	Front_grain
全体砂	Overall_sand
奥側消える煙	Smoke_to_disappear
左側消える煙	Left_to_disappear_smoke
奥炎	Inflammation
奥炎0	Oku_inflammation_0
手前炎S	Front_flame_s
全体炎S	Overall_flame_S
全体粒回転	Overall_grain_rotation
横に散る煙	Smoke_scattered_next_to
上に散る煙0	Smoke_0_scattered
中央散り0	0
中央散り1	Central_scatter_1
左端炎	Left-end_flame
細かい炎	Fine_flame
s粒	S_grain
L粒	L_grain
画面前グロー	Pre-screen_glow
予兆黒煙炎	Criminal_black_smokeitis
予兆火の粉	Powdered_powder
予兆火小	Prisoner
予兆固定炎	Predetermined_flame
imp中央煙	IMP_Central_Smoke
imp衝撃波	IMP_shock_wave
マズル_火0	Muzzle_fire_0
マズル_火の粉余韻	Muzzle_fire_powder
マズル_炎	Muzzle_flame
中央炎	Central_flame
中央炎0	Central_flame_0
ジャンプ前煙roop	Jump_front_smoke_roll
ジャンプ前細かい粒	Jumping_particle_grain
ジャンプ前波紋	Jump_front_ripple
カメラ前大きい粒	Camera_front_grain
ジャンプ後煙	Smoke_after_jumping
ジャンプ後煙細かい粒	Smoke_grain_after_jumping
ジャンプ後煙波紋	Jumping_smoke_wave
ジャンプ時の粒	Jumping_grain
ジャンプ時煙	Smoke
ジャンプ時メッシュ粒	Jump_mesh_grain
潜る煙	Diving_smoke
潜るメッシュ粒	Mesh_grains_diving
カーブ煙	Curve_smoke
カーブ粒	Curve_grain
床メッシュ	Floor_mesh
ジャンプ後細かい粒	Jump_after_jumping_grain
ジャンプ後波紋	Jump_post-ripple
潜る粒煙	Diving
ジャンプ時軌跡粒	Jump_time_trace_grains
ジャンプメッシュ粒	Jump_mesh_grain
潜る煙粒	Diving_smoke_grain
ジャンプ前煙	Jump_for_anterior_smoke
潜る粒	Diving_grain
固定煙	Fixed_smoke
床メッシュ0	Floor_mesh_0
固定	Fixed
右波紋	Right_ripple
ジャンプ時の粒煙	Top_smoke_at_jump_time
ジャンプ時煙0	Smoke_0
ジャンプ時メッシュ粒0	Jump_Mesh_grain_0
潜る煙0	Diving_smoke_0
潜るメッシュ粒0	Mesh_grain_diving_0
床メッシュ1	Floor_mesh_1
床メッシュ2	Floor_mesh_2
ジャンプ時の粒0	Bound_of_jump_0
ジャンプ後正面用	For_the_front_of_the_jump
煙右上	Right_of_smoke
煙右中間	In_the_middle_of_smoke
煙右下滝	Smoke_detached_waterfall
煙右下	At_the_bottom_of_smoke
煙左上	Left
煙左上細かい煙	Smoke_smoke_smoke
煙左中間1	Smoke_left_half_1
煙左中間2	Smoke_left_half_2
煙左下	Left_at_the_left_of_smoke
煙中央	Horror_smoke
火の粉初回	Fire_powder
手前火の粉ビルボード	Powder_Building_Building_Building_in_Forecast
全体火の粉ビルボード	Overall_Fire_Powder_Building_Board
手前火の粉	Fire_powder
蹴り上げ時粒1	Kicking_up_granule_1
蹴り上げ時粒2	Kicking_up_granule_2
全体	The_entire
奥火の粉	Redflowing_powder
煙右滝中間	Small-mounted_water
煙手前細い滝	Smoker_fine_waterfall
煙右滝下	In_smoke
煙手前細い滝中間	Smoker_Texture_Falls
入口付近粒	Inlet_near_entrance
全体火の粉	Overall_Fire_Powder
手前ぼかし粒	Fresh_grain
煙左中間	Left_middle
火の粉下	Flour
コア中央	Core_center
拡散炎0	Diffusion_flame_0
ホワイトアウト	White_out
床火種中央	Floor_breed_center
白い煙_右	White_smoke_right
白い煙_左	White_smoke_left
手前余韻煙	Long_crease_smoke
imp横拡散煙手前	IMP_horizontal_diffusion_smoker_before
弾ける_炎	I_can_play_flame
床火種周囲	Floor_speech
火右	Fire_right
右フロギィ	Right_frog
中央奥	Middle_of_the_center
火左	Left
中央フロギィ	Central_Frogy
左フロギィ	Left_frog
右前	Right_front
煙左	Smoke
メッシュ粒0	Mesh_grain_0
最外側横拡散煙	Large-siding
燃え残り_火の粉	Burning_residue_fire_powder
火の粉_画面前	Fire_powder_screen_before
煤	soot
右下	Lower_right
火の粉全体	Fire_powder
燃え残り_右前	Burning_residue_right_preceding
燃え残り_右前0	Burning_residue_right_preceding_0
広がり煙	Spread_smoke
広がり煙根元	Spread_smokedness
煙右	Oriented_smoke
上煙	Smoke
Rメイン煙大	R_main_smoke
Rメイン煙小	R_Main_smoke_small
ラスト岩	Laste
スパーク1	Spark_1
電気_中2	Electricity_2
電気_中3	Electricity_3
電気_中4	Electricity_4
雷光虫_散	Lightning_sectors_
電気_中21	Electricity_
電気_中18	Electric_18
電気_中26	Electricity_26
電気_中27	Electricity_27
電気_中25	Electricity_25
電気_中24	Electricity_24
電気_中28	Electricity_
電気_中20	Electricity_20
電気_中22	Electricity_
電気_中17	Electricity_17
電気_中19	Electricity_12
電気_中23	Electricity_23
スパーク0	Spark_0
Emitter25	EMITTER25
Emitter27	EMITTER27
Emitter29	EMITTER29
Emitter40	EMITTER_40
Emitter33	EMITTER33
Emitter32	EMITTER32
Emitter31	Emitter31
Emitter34	EMITTER34
Emitter38	EMITTER38
Emitter30	Emitter30
Emitter28	EMITTER28
Emitter36	EMITTER36
Emitter37	EMITTER37
Emitter35	EMITTER35
Emitter39	EMITTER39
Emitter26	EMITTER26
マグマの煙	Magma_smoke
溶岩の煙	Lava_smoke
Emitter49	Emitter49
Emitter50	Emitter_50
Emitter51	EMITTER51
Emitter52	EMITTER52
Emitter53	Emitter_53
Emitter54	EMITTER54
Emitter55	EMITTER55
Emitter56	EMITTER56
Emitter57	EMITTER57
Emitter58	Emitter58
Emitter59	EMITTER59
Emitter41	EMITTER41
Emitter42	EMITTER42
Emitter43	Emitter43
Emitter44	EMITTER44
Emitter45	Emitter45
Emitter46	Emitter_46
Emitter47	EMITTER_47
Emitter48	EMITTER_48
Emitter23	Emitter23
頭から落ちる灰0	Ash_falls_from_the_head_0
火炎ガス4	Flame_gas_4
火炎ガス0	Flame_gas_0
火炎ガス3	Flame_gas_3
火炎ガス6	Flame_gas_6
火炎ガス7	Flame_Gas_7
火炎ガス8	Flame_gas_8
火炎ガス13	Flame_gas_13
火炎ガス9	Flame_gas_9
火炎ガス10	Flame_gas_10
火炎ガス11	Flame_gas_11
火炎ガス15	Flame_gas_15
火炎ガス12	Flame_gas_12
火炎ガス17	Flame_gas_17
咆哮	Roar
煙_付け根	Smoke_base
煙_突き上げ	Smoke_
土煙_前カット余韻_最奥	Div_smoke_Previous_cut_afterlife_
土煙_前カット余韻	Div_smoke_Prevat_afterlife
土煙_前カット余韻_中央	Div_smoke_Previous_cut_leverance_central
00_yoin	00_good
01_yoin	01_good
02_yoin	02_good
00_main	00_Main
00_mesh_粒_複数	00_MESH_grain_multiple
01_main	01_main
01_mesh_粒	01_MESH_grain
01_粒	01_grain
02_main	02_main
01_main1++	01_main1_++
02_mesh_粒	02_mesh_grain
02_粒	02_grain
00_dust_AlphaDissolve	00_DUST_ALPHADISSOLVE
01_dust_AlphaDissolve	01_DUST_ALPHADISSOLVE
02_dust_AlphaDissolve	02_DUST_ALPHADISSOLVE
土煙_前カット余韻_右奥	To_smoke_Previous_cut_leverance_
土煙_前カット余韻_左奥	To_smoke_Previous_cut_afterlife_Left
☆砂丘_メッシュ2	☆_Sand_dunes_mesh_2
土煙_さらさら_中央	Establishment___
土煙_右下メッシュ境目ごまかし	Div_smoke_The_lower_right_mesh_boundy
土煙_さらさら_左右	Establishment___left_and_right
土煙_もふもふ_縦	Establishment_Mofumofu_vertical
土煙_もふもふ_付け根	Establishment_Mofumofu_
粒_SS_初回	Grain_ss_first_time
粒_S_上方向0	Grain_S_upward_0
粒_地面振動	Grain_ground_vibration
土煙_地面振動	Div_smoke_ground_vibration
RadialBlur_1回目	RADIALBLUR_1
RadialBlur_2回目0	RADIALBLUR_2_time_0
砂山_Mesh	Sanzan_mesh
粒_SS_砂モデル奥_GPU0	Grain_SS_Sand_model_back_gpu0
粒_メッシュ_右下	Grain_mesh_lower_right
粒_SS_砂モデル前1	Grain_SS_Sand_model_1
奥_煙	Back_smoke
粒_中央_画面奥	Grain_Central_screen
粒_サイド	Grain_side
付け根_煙	Root_smoke
しゅるしゅる煙_中央	Shrushu_smoke_central
しゅるしゅる煙_左手	Shrushu_smoke_left_hand
しゅるしゅる煙_右手	Surru_smoke_right_hand
粒_メッシュ_左下	Grain_mesh_
粒_SS_画面奥0	Grain_SS_screen
落下_手前0	Falling_
落下_手前_画面右端	Falling_Easy_screen_right_end
落下_手前_画面左端	Falling_Easy_screen_left_end
落下_右奥0	Falling_Right_back_0
落下_左奥0	Falling_left
☆土煙_全画面_遠景	☆_Div_smoke_full_screen_distant_view
☆土煙_全画面_中景	☆_Div_smoke_full_screen_sincere_view
粒_AlphaDissolve	Grain_ALPHADISSOLVE
粒_AlphaDissolve+	Grain_ALPHADISSOLVE_+
粒_AlphaDissolve+1	Grain_ALPHADISSOLVE_+_1
粒_AlphaDissolve+2	Grain_ALPHADISSOLVE_+_2
粒_AlphaDissolve+3	Grain_ALPHADISSOLVE_+_3
粒_AlphaDissolve+0	Grain_ALPHADISSOLVE_+_0
粒_AlphaDissolve2	Grain_ALPHADISSOLVE2
粒_AlphaDissolve3	Grain_ALPHADISSOLVE3
土煙_地面_手前	To_smoke_ground_
土煙_地面_奥	Div_smoke_ground_
☆土煙_全画面_奥	☆_Div_smoke_all_screens_
☆土煙_全画面0	☆_Div_smoke_full_screen_0
画面奥	Back_of_the_screen
カメラ前	Front_of_the_camera
土煙_奥	To_smoke_
土煙_手前	To_smoke_
煙_滞留_カメラ前0	Smoke_Stay_Camera_Previous_0
煙_滞留_顔奥	Smoke_Staying_face
煙_画面右	Smoke_screen_right
※重かったら消す※インパクト	※_If_it_is_heavy_※_Impact
粒_手前	_
煙_滞留_奥	Smoke_Stay_
煙_メイン	Smoke_main
煙_滞留_カメラ前1	Smoke_Stay_Camera_Previous_1
左下	lower_left
左下0	Lower_left
煙_滞留_右奥	Smoke_Stay_Right_back
煙_奥0	Smoke_back_0
煙_滞留_左奥	Smoke_Stay_Left_back
煙_滞留_手前	Smoke_Stay_
煙_はけ煙_手前	Smoke_smoke_
煙_手前	Smoke_
薄煙_インパクト0	Thin_smoke_impact_0
煙_滞留_カメラ前	Smoke_Stay_Camera
煙_滞留_画面奥	Smoke_Stay_screen
インパクト_先行煙	Impact_Pre-smoke
煙_右	Smoke_right
煙_左	Smoke_left
煙_顔前0	Smoke_face_0
RadialBlur	RADIALBLUR
煙_滞留_中央	Smoke_Stay_Central
煙_滞留_回転	Smoke_Stay_rotation
煙_はけ煙	Smoke_smoke
粒_S	Grain_S
粒_Tail01_着地時	Grain_TAIL01_landing_time
粒_Bust1_	Grain_bust1_
粒_Bust1_0	Grain_bust1_0
01_煙_右足	01_Smoke_Right_foot
01_煙_左足	01_Smoke_Left_foot
土煙_左	To_smoke_left
土煙_中央	Div_smoke_central
土煙_右	To_smoke_right
ディストーション/Loop1	Distortion_/_LOOP1
01	01
02	02
03	03
04	04
00_左足煙LOOP+	00_Left_foot_smoke_loop_+
01_右足煙LOOP+	01_right_foot_smoke_loop_+
01_煙_着地	01_Smoke_landing
つば2	Collar_2
つば3	Collar_3
つば4	Collar_4
つば1	Collar_1
つば5	Collar_5
口内	Mouth
00	00
00_遠景煙_火山口近く	00_Last_view_Small_Viscalate
00_遠景煙_火山口近く+	00_Last_view_smoking_Volcanic_port_+
01_遠景煙_火山口近く	01_Longer_smoking_Volcanic_port
02_煙_火山口近く++	02_Smoke_Volcciner_near_++
02_遠景煙_火山口近く1	02_Longer_smoking_Volccinated_1
02_遠景煙_火山口近く2	02_Longer_smoking_Volcanic_port_2
02_遠景煙_火山口近く3	02_Last_view_Small_Volcanic_port_3
02_遠景煙_火山口近く4	02_Longer_smoking_Volcanic_port_4
00_火山灰_直置0	00_Volcciny_ash_
00_火の粉_直置0	00_fire_powder_direct_placement_0
01_火山灰_直置	01_Volcanic_ash
01_火の粉_直置_NoDOF	01_Fire_Powder_direct-placement_NODOF
フォグ_右奥	Fog_right_back
フォグ_左	Fog_left
フォグ_中央奥	Fog_central_back
00_火山灰	00_volcanic_ash
00_火の粉	00_fire_powder
00_火山灰_NoDOF_Polygon	00_Volcciny_ash_NODOF_POLYGON
00_火の粉_NoDOF	00_Fire_Powder_NODOF
00_火の粉0_カメラ前	00_Fire_Powder_0_Camera
00_火山灰_レイア奥_NoDOF	00_Volcciny_ash_Reia_wah_NODOF
00_火山灰_レイア前_NoDOF	00_Volcciny_ash_Layer_front_NODOF
00_火の粉_レイア前_NoDOF0	00_Fire_Powder_Layer_Previous_NODOF0
火の粉_付け根	Fire_Powder_Booting
フォグ_右	Fog_right
00_マグマの煙	00_Magma_smoke
00_火の粉_付け根	00_Fire_powder_base
00_火山灰_レイア奥_NoDOF0	00_Volcanic_ash_Reia_wae_NODOF0
棘煙_Poly0	Sparkume_poly0
棘煙2_Poly0	Speedume_2_poly0
粒_SS0	Grain_ss0
粒_S1	Grain_S1
粒_M0	Grain_M0
粒_L0	Grain_L0
煙_左前	Smoke_Left_front
fog_左下0	fog_Left_lower_0
fog_中央0	Fog_Central_0
粒_SS_ 奥0	Grain_SS_
粒_S_ 奥1	Grain_S_back_1
粒_M_左下手前0	Grain_M_Left_lower_0
03_燃え残り_黒炎0	03_Burning_remainder_black_flame_0
03_燃え残り_炎_ちらちら0	03_Burning_remainder_flame_flicker_0
00_マグマの煙_c04着弾箇所	00_Magma_Smoke_C04_Wearing_Location
00_フォグ_画面左	00_Fog_screen_left
01_燃え残り_炎_メイン	01_Burning_remain_flame_main
01_燃え残り_黒炎	01_Burning_residue_black_flame
01_燃え残り_炎_ちらちら	01_Burning_remain_flame_flicker
02_燃え残り_炎_メイン0	02_Burning_remainder_Flame_main_0
02_燃え残り_黒炎0	02_Burning_remainder_black_flame_0
02_燃え残り_炎_ちらちら0	02_Burning_remainder_flame_flicker_0
カメラ前_はばたき煙	Camera_front_smoke
01_煙_インパクト0	01_Smoke_Impact_0
01_メッシュ粒	01_mesh_grain
02_煙_滞留	02_Smoke_Stay
02_煙_インパクト	02_Smoke_Impact
02_メッシュ粒_中	02_Mesh_grain_
メッシュ粒1	Mesh_grain_1
01_ちぎれ炎	01_Chigiri_flame
00_フォグ_遠景	00_Fog_distant_view
00_フォグ_中景	00_Fog_Society
00_火山灰_遠景	00_Volcciny_ash_distant_view
火の粉_遠景	Fire_powder_distant_view
00_火山灰_近景Polygon	00_Volcciny_ash_Localcial_Polygon
煙_はけつつ滞留	Smoke_
cam	CAM
☆☆☆火球位置	☆_☆_☆_fireball_position
01_爆発_中央	01_Explosion_Central
***インパクトボケ足1	***_Impact_Boke_Foot_1
01_爆発_炎1_放射	01_Explosion_Flame_1_Radiation
01_imp_メイン	01_imp_main
01_imp_煙	01_imp_smoke
01_imp_煙_右方向	01_imp_Smoke_right_direction
01_imp_収縮	01_imp_contraction
*01_imp線	*_01_imp_line
01_岩_シルエット	01_Rock_silhouette
01_岩_ラージャン方向	01_Rock_Lajan_direction
01_メッシュ粒単体_S	01_Mesh_grain_2_S
01_火の粉_ラージャン方向	01_Fire_Powder_Lajan_Direction
01_ラジアルブラー	01_Radical_blur
01_light	01_LIGHT
余韻炎_カメラ前_NoDOF	Extreme_flame___Camera_front__NODOF
ビルボード黒煙0	Billboard_black_smoke_0
火球火花_NoDOF	Fire_spherical_spark__NODOF
*ビルボード炎	*_Billboard_flame
01_爆発_黒煙	01_Explosion_Black_smoke
01_爆発_炎	01_Explosion_flame
01_インパクト	01_Impact
01_インパクト_収束	01_Impact_convergence
01_マズル_火の粉	01_Muzzle_Fire_Powder
00_不透明炎	00___opacia
00_コア部分	00__core_part
☆☆☆火球01	☆_☆_☆_fireball_01
☆☆☆火球02	☆_☆_☆_fireball_02
インパクト_収束	Impact_convergence
インパクト_収束0	Impact_convergence_0
01_岩_シルエット0	01_Rock_silhouette_0
☆火球_01	☆_fireball_01
☆火球_02	☆_fireball_02
共通_不透明炎	Common___opachicitis
共通_ビルボード炎	Common_villeboard_flame
共通_ビルボード黒煙	Common_villeboard_black_smoke
共通_コア部分	Common_core_part
火球_02_余韻炎	Fireball__02_elensitis
火球02_火花_NoDOF	Fireball_02__Spark__NODOF
火球_02_Light	Fireball__02_light
火球_01_余韻炎	Fireball__01_elensitis
火球01_火花_NoDOF	Fireball_01__Spark__NODOF
火球_01_Light	Fireball__01_light
煙_左右	Smoke_left_and_right
煙_カメラ前	Smoke_Camera
粒_S_インパクト	Grain_S_Impact
インパクト_ライン	Impact_line
電気_拡散_まっすぐ	Electricity_diffusion_straight
右腕煙	Right_mast
左腕煙	Left_mast
電気_くねくね	Electricity_
スパーク_初回	Spark_first
煙_余韻_カメラ前	Smoke_afterglow_Camera
咆哮_ディストーション/Loop	咆_distortion_/_LOOP
咆哮_ラジアルブラー/Single	咆_radial_blur_/_Single
咆哮_インパクト	_Impact
電気_インパクト_カメラ前	Electric_Impact_Camera
白い線/Single	White_line_/_Single
火花_インパクト	Spark_impact
ディストーション/ラスト	Distortion_/_last
ラジアルブラー/Single_ラスト	Radial_blur_/_SINGLE_Last
インパクtp	Impact_TP
インパクト_ラスト	Impact_Last
砂/GPU_1回目	Sand_/_GPU_1
砂/GPU_ラスト	Sand_/_GPU_Last
煙_奥_滞留	Smoke_back_retention
煙_右手	Smoke_right_hand
粒/雰囲気	Grain_/_atmosphere
左前足_余韻_ベース	Left_front_foot_afterglow_base
左前足_煙軌跡0	Left_front_foot_smoke_trajectory_0
左前足_インパクト_余韻	Left_front_foot_impact_
右前足_インパクト	Right_forefoot_impact
左前足_移動_砂煙	Left_front_foot_Movement_Sand_Smoke
粒/大_右て	Grain_/_large_right
煙_左手前	Smoke_left_hand
右腕煙1	Right_arm_smoke_1
左腕_Distortion	Left_arms_distortion
右腕_Distortion0	Right_arm_distortion0
00_予兆_黒煙	00_Strance_Black_smoke
00_予兆_火の粉	00_Prepaneous_Fire_Powder
00_particleLighting	00_ParticleLighting
***00_予兆_黒煙_ちぎれ1	***_00_Confignity_Black_smoke_Chigel_1
00_予兆_口内炎ベース	00_Sign_Stomatitis_base
00_予兆_口内炎_Ribbon	00_Sign_Stomatitis_ribbon
***00_予兆_炎_ちぎれ1	***_00_prediction_Flame_Chigel_1
***00_予兆_炎_ちぎれ2	***_00_prediction_Flame_Chigelle_2
***00_予兆_炎_ちぎれ3	***_00_Confignity_Flame_Chigelle_3
00_予兆_火の粉_NoDOF	00_Signs_Fire_Powder_NODOF
☆火球位置_NoDraw	☆_Fireball_position_NODRAW
余韻_黒煙0	Afterglow_black_smoke_0
***余韻炎_口元_NoDOF	***_Answer_flame_Lord_NODOF
マズル_炎ベース	Muzzle_flame_base
インパクト_メイン	Impact_Main
インパクト_コア	Impact_core
マズル_火花	Muzzle_spark
インパクト_グロウ	Impact_Glow
?01_ラジアルブラー	?_01_Radiolbler
余韻炎_弾追従	Anterior_flame___bullet
左前足_移動_粒	Left_front_foot_movement_grain
